0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Emotion
-372.73096,26.86639,-42.711674,43.54679,-59.80994,19.307367,-35.643734,-8.360059,-13.93166,-6.6814146,-0.9943547,-13.110913,2.0401194,-12.742739,4.723698,-5.948709,4.469763,7.9475904,14.55533,3.1491282,5.050736,4.4532638,-0.15478374,12.701257,8.446568,14.003484,-1.2959578,7.9817505,5.7143135,4.3059635,4.0913377,-3.0901563,3.2436192,2.4567401,9.45104,4.419788,5.1195903,0.6296409,0.36464602,2.740817,5.1888595,4.2103443,1.4551857,3.9025455,1.1249791,5.4100847,2.253275,4.062232,2.734765,3.4580617,2.6482995,-0.31913337,2.968024,1.1034657,1.8817773,2.2737954,4.3016815,0.94869417,0.4579159,1.3260878,1.6123657,1.3088048,0.3116086,1.5110683,2.0132449,2.6067858,1.2094436,2.062077,-0.009239813,1.8320307,2.4026814,1.3529005,1.0716361,0.56740314,1.483144,0.020052278,1.5795695,-0.0044871992,-0.3692073,1.7176857,0.63235426,-0.5752923,1.3954946,1.5089325,1.1635559,1.2952179,0.03407271,1.2965792,1.2984531,0.5961583,-0.16669115,1.1355371,0.13269627,0.19196883,1.8514891,0.5027202,0.15172344,-0.05814127,1.1371394,1.2049532,0.48901913,-0.100792736,0.72826,0.9430414,0.31147656,1.04111,0.552042,0.17333448,0.019141374,0.01870933,0.55243206,0.33773193,-0.17436308,0.33548585,-0.055806108,-0.09037743,0.12631874,0.10932895,-0.21410483,-0.39509422,0.17479616,-0.25494257,-0.11340313,-0.055151004,0.03509128,0.09280912,0.10224355,0.2562269,7
-237.19191,60.38164,-66.1448,12.116356,-37.107372,-3.3187175,-26.096455,2.3709245,-20.89416,-4.811941,4.2089376,-17.735064,2.4233403,-11.749271,-9.3684025,-9.228702,-0.6946628,-5.6299863,9.559052,10.207882,2.5560055,12.423787,6.3179493,0.24575806,-0.5859983,5.4098144,-4.3395762,4.8619,1.8286725,0.5253418,5.122738,-2.0802608,0.45007753,0.49541977,2.7296894,-0.60194314,3.7738008,0.48290792,3.8262014,4.955466,2.949057,6.7254124,2.8050067,3.2599337,-0.32116348,4.4469137,1.7314296,-0.1477296,1.9526525,0.6060522,-0.49985293,-1.3586712,2.1040118,1.1094965,1.9421107,-0.43385056,0.7228711,0.22583002,0.5248148,1.2903689,-0.28285658,0.7751426,0.45794517,1.7371192,0.817684,2.0880363,-0.87180173,-0.31589383,0.8690123,0.38949656,1.3600324,-0.3711379,0.7234842,-0.4944108,0.43402764,0.7621007,0.4361867,-0.5323019,0.31985992,1.2581851,0.36650622,1.1942959,1.3397146,2.0980554,0.39690235,0.67210424,0.60769737,1.2196431,1.4593725,0.58930826,0.34919316,-0.046527438,0.95108914,0.34220657,1.0677854,0.54057467,0.79711294,1.0425491,0.7865413,0.8096069,0.7981929,0.6899084,-0.42927346,0.45419765,0.3197096,0.36045414,0.1577367,0.44771466,-0.51098037,-0.23274164,0.7228154,-0.30872363,0.46294808,0.13853805,0.039734658,-0.5159893,0.082121395,0.2985996,-0.19141603,-0.077564254,-0.016673278,0.017317941,-0.28522617,0.46414748,0.022364587,0.053242493,-0.43818477,-0.31261367,5
-594.72833,91.24537,-27.611258,59.285866,-31.538536,35.99657,-27.513172,14.384814,-17.308702,2.859472,-1.0441118,-7.6679482,5.3350687,-12.464192,9.560868,-10.404055,7.19529,-9.228859,5.255127,-2.8975267,-1.5121704,1.2538314,-5.915944,2.5016873,-6.1650586,5.4620657,-5.901033,3.7750173,-3.987576,1.0424126,-1.2068894,-2.600801,2.0768275,-2.6262753,3.7341788,-3.6053429,2.187287,-4.318246,2.0808203,-1.0067635,-0.4384871,-0.6381626,-2.907048,0.18613304,-1.9618453,4.4852476,0.30827543,4.7633996,0.6206374,1.7506669,-1.4480327,-0.70016646,0.3675396,-1.5453675,1.7841227,-1.6387681,1.9331132,0.016687715,4.1875978,3.5402906,4.7589364,3.1870773,3.371751,3.9534273,0.4734563,1.0726768,-1.2343882,1.4628272,-0.111298606,1.365573,-0.7758024,0.7171866,0.82888424,0.3774679,0.53003675,-1.8036939,0.04868057,-0.9811606,1.1705989,-0.14965893,0.1304029,-0.77812314,-0.15769444,-0.44005477,-0.3955946,-0.25272867,-0.8107278,0.5233824,-0.93392944,0.19254127,-0.8958303,0.1539108,-0.98812985,-0.34120458,-0.5274837,-0.80331224,-0.50313413,-0.78706,0.48004144,-0.8893825,0.08173388,-0.9423453,0.106570244,-0.038906343,0.76762486,0.26354802,-0.0935647,0.27363262,-0.41938305,0.63974494,0.15266508,0.82581645,-0.2953362,0.14901046,-0.26403284,0.88663965,0.39767036,0.088869534,0.26384994,-0.78565896,-0.29434323,-0.43902755,0.35185477,-0.66642797,0.3796233,-0.32730028,-0.23150802,-0.41621593,2
-588.45557,79.752075,-27.30335,59.788677,-29.150402,35.31594,-23.298025,12.106866,-19.06713,2.4724119,-1.3320876,-7.3461647,6.62233,-10.488272,10.777392,-9.16809,6.5285254,-7.1540537,6.886416,-3.0818937,-2.0669048,1.3285946,-6.0000196,2.976022,-5.190837,4.870068,-5.937866,4.6878533,-3.1400437,0.7335896,-0.5173341,-1.1705726,3.01743,-3.2378888,3.771853,-2.683182,3.4874043,-2.7156808,2.9625814,0.6850774,1.3338577,1.6828092,-2.3855286,0.9729585,-1.937154,3.231062,-0.31641382,2.3365598,-1.9397768,0.115365274,-0.99985045,-0.52772677,0.42573893,-1.8801378,0.69978756,-1.664414,2.0490158,-1.0690126,1.830714,1.625235,3.7806246,3.6155295,2.5116773,3.6142504,2.5010848,3.323447,0.049383555,2.3089883,0.8387562,1.7322853,-0.268988,-0.045692474,-0.12582473,-0.08649307,1.116546,-0.6746044,0.7914348,-0.65090036,0.6918936,-0.0746955,0.57702893,-0.18229738,-0.10447123,-0.35805944,-0.3592502,0.17204976,-0.2886963,0.6797073,-0.8187941,0.43483657,-0.35868818,0.122982316,-0.82357514,-0.46402404,-0.06584874,-0.73060125,-0.7296439,-0.9058253,-0.019638347,-0.5254193,0.36996904,-0.63418704,-0.008608399,-0.09197393,1.1248491,0.5060302,-0.3672977,0.3404777,-0.11877591,0.19246702,-0.22988398,0.8736865,-0.30151916,0.21760918,0.20045175,0.18289612,0.31847948,0.22958216,0.02646539,-0.038816426,0.31795052,-0.1701867,0.73767823,-0.16164346,0.2721587,0.16850819,0.31072724,-0.32994005,2
-490.12192,67.65943,-13.965093,37.960693,-16.580105,8.576334,-14.351538,3.3493793,-15.597443,-3.2496648,1.1970558,-12.667473,2.4425116,-5.968202,2.0198417,-6.333132,-0.73076415,-3.2094686,1.0176371,-2.5026958,-4.823323,1.6707466,-4.860139,-3.9011931,-4.842535,1.0999955,-4.647244,1.067882,-0.80839366,-2.092181,1.1222273,-2.0095327,2.5522664,1.1517678,5.533694,3.4630938,4.554296,1.6177057,1.7495174,3.2474375,1.9395846,4.0058913,0.30829445,2.6433153,1.8008841,3.8811483,2.999225,1.9342706,1.1357598,-0.31259033,1.2943813,1.0696309,2.641103,0.44902655,0.9224714,-0.37582043,0.295906,0.6564449,-0.57775587,0.893056,0.8792136,0.72561693,-1.421016,-0.38054952,0.8733223,0.36815324,-0.9543351,0.6417137,1.4063004,0.3593165,0.32610133,-0.41835168,0.7935543,-0.25036627,-0.08229913,0.67767906,0.8294634,-0.0030962285,-0.6898273,0.4278803,0.2720712,0.86134636,0.26213095,0.34602672,0.84513617,0.27696976,-0.14568464,0.40453398,1.1792486,0.44493124,0.3542892,0.30867544,0.01745896,-0.06477746,-0.09882181,-0.32065502,0.28829318,0.548851,-0.3795503,-0.18570845,0.43288863,0.06341447,-0.6147735,0.36105528,0.4351751,0.28598315,0.70857143,-0.4794779,-0.5029055,0.037996646,-0.094795235,-0.5626694,-0.3084333,-0.29085094,-0.743224,-0.24954617,-0.22473362,0.30040687,0.31404713,-0.07552042,-0.075730994,0.06671236,0.3398616,0.24135631,0.24264124,-0.162958,-0.054072432,-0.028441925,5
-375.73917,51.50163,-57.82776,28.117891,-41.4734,14.291731,-33.121376,-10.836839,-11.003883,-2.2871048,-2.1350417,-11.366314,10.719097,-3.8923848,5.2284603,0.34335703,5.3879385,3.4414165,15.83332,14.058472,8.418746,2.1969223,-0.46211407,3.2857137,-3.9567327,9.874949,0.39495155,1.9418722,1.4390954,4.2535996,3.254895,-1.7417215,3.8547518,-0.4837729,6.4421344,3.3530903,3.967317,3.3034198,4.235471,3.7565897,3.8469446,3.8670042,0.25806698,3.6440609,0.6559337,3.2405388,2.452863,1.3570563,0.35679135,1.9327155,1.4810231,0.24734549,3.1319788,2.6225812,2.221748,-0.14018449,3.2243032,2.1845431,1.3161848,1.4549742,1.8245779,0.67107546,0.18519117,3.0917451,0.6333617,1.7840022,-0.2453132,-0.81610477,1.3583426,2.3721275,0.51831394,-0.7278581,0.40984786,-0.86148137,1.7965254,1.789722,0.19819348,0.12266188,0.63695264,0.6270545,0.9865468,1.109991,1.2492586,1.7529669,-0.023196485,0.7138428,1.0145739,1.031985,1.4704897,0.21856543,-0.5294326,0.3512988,0.21180874,0.45389646,1.4081855,0.3954875,0.37391466,0.46522218,0.73977745,0.7809908,0.73136634,0.42751306,0.008639922,0.4271223,0.49021956,0.8138623,0.44368047,-0.35855508,-0.6891111,-0.0068696095,0.2044725,0.03490224,0.352335,-0.059797853,-0.44858962,-0.45278528,0.102971405,0.30428374,-0.2437338,-0.07490226,0.23468393,0.13783903,0.48723385,0.55828756,0.16707006,-0.08000145,-0.11870212,0.10225231,6
-536.9143,88.829765,-33.32717,42.466595,-25.534718,24.919832,-27.497213,4.369601,-16.302572,-7.234845,-2.390785,-8.636302,0.4472488,-10.942156,4.8685865,-12.418302,5.075583,-5.6876926,1.1181971,-1.1315249,-1.4671667,-0.42384842,-6.6720996,4.307163,-7.0311527,0.8354704,-3.016712,3.1638,-2.0825462,0.591044,2.4314387,-2.8485863,1.3589805,-1.1354477,4.634492,-0.14604856,3.7995434,-0.9401599,1.4203205,2.095818,1.8057613,3.9711134,1.2800246,2.700703,-0.08307572,3.6244507,0.9390605,2.6317115,0.27432007,2.218736,1.2076958,0.7430635,3.7634296,0.75775534,2.4671402,-0.9076647,1.4153864,-0.16072947,1.0112745,0.13606854,-0.71899045,-0.06824937,-0.30718958,1.2956985,-1.3089958,0.61025286,-1.744734,-0.3798152,-0.5762664,-0.22910708,0.11895941,-0.79719657,-0.08549162,-1.2520097,0.14086086,-0.5937609,0.5799399,-0.720326,-0.5488984,0.05230639,0.8299242,0.6802042,0.044466123,0.74600023,-0.36521608,0.89829546,0.22934192,0.49010792,0.06157065,0.30306935,0.035826653,-0.19886641,0.05662174,-0.4255466,0.2627513,-0.1698793,0.36280757,0.21309903,0.9283465,0.022900596,0.13893321,0.3117063,-0.17228493,0.5113909,0.041500624,0.25027633,-0.06865924,0.18185742,-0.72008187,0.06703739,0.3875242,-0.36698073,-0.03270769,-0.16219445,0.11144272,-0.10498461,0.4489302,0.112393774,0.35122207,0.30123734,0.20491971,0.25389752,0.19349982,0.7581982,0.2253381,0.41759777,0.028048338,0.3619415,4
-543.7353,84.80157,-33.365116,43.674995,-31.562492,29.901413,-19.757998,6.4427195,-17.924397,1.3881701,1.9844928,-10.298089,7.330722,-9.794615,5.624598,-8.796853,1.4260572,-5.490499,5.74958,-4.1315165,-4.2993727,3.4523287,-5.7564416,-0.29944846,-6.5268154,1.7490021,-6.052051,1.8527915,-2.188351,0.23020652,-1.0774541,-4.262645,0.5034248,-5.146335,1.6810671,-1.660029,1.6035937,-2.7378585,2.5167592,4.2700396,6.2119746,8.07243,6.2640495,8.0589485,3.5586748,8.576584,4.380857,7.524329,4.0984535,1.5125183,1.0269902,0.97191286,3.84158,1.0982059,2.5431285,-1.1866059,1.8149084,1.1795776,1.7118218,0.40420324,-0.029465355,0.8726039,-0.944008,-0.0034761592,-0.8364235,1.0623461,-0.7497287,-0.10693509,-0.25503957,1.5171303,0.3005729,-0.80351853,-0.6169132,-1.1479021,1.1210215,-0.3480581,0.7788527,-0.6599691,0.17176494,0.38832474,0.13324828,-0.07834381,0.36327222,1.6837379,0.33998272,1.0299569,-0.4837487,-0.11568786,-0.4116397,-0.19754992,-0.41737372,-0.51797557,-0.2343916,-0.8583503,0.50256425,0.21460423,-0.38591528,-0.9600091,0.30937374,-0.09746408,-0.17561789,0.5124528,0.18560506,0.41018045,0.11039453,0.21555926,0.0069367155,0.51803553,0.3596996,0.22862338,0.17650324,0.31070396,0.26590368,-0.07586346,0.19952454,0.42493218,0.8701131,0.5264754,0.43537,0.3455948,0.14207697,0.10646196,0.068331055,-0.013471321,-0.10188212,0.30784923,-0.0041286927,-0.49897638,3
-558.8679,91.36336,-20.286543,55.50915,-24.129444,32.451656,-21.872332,11.453395,-15.201135,0.25206393,-3.8179479,-9.848511,5.8169923,-11.813816,9.218483,-6.928956,3.8821402,-7.324921,5.486521,-3.534348,-2.1197412,2.8926613,-8.507908,0.5195228,-5.1754246,4.461695,-4.1621885,3.372107,-2.7619028,-0.7519474,-0.750501,-2.8855624,2.3871038,-2.8020542,2.1786172,-3.7587686,-0.2112134,-5.6421356,-2.386047,-3.490166,-3.3689275,-2.1517727,-3.6613414,-1.4074275,-4.5978355,-0.43722504,-3.4630215,2.4284286,2.0530643,4.287674,3.3203166,3.5128105,4.9345193,0.04202294,2.2261465,0.98666966,4.9795313,2.7940896,4.1867604,4.1752324,3.7798734,2.9817865,2.4242058,4.5846906,1.8815136,1.3291389,-0.14857735,2.233457,1.5309126,1.9365239,0.72353405,-0.01908358,-0.45878258,-0.051404733,1.0173081,-1.3575764,-0.5405502,-0.6385857,0.98998237,-0.7946079,-0.9149544,-0.8571342,-0.3215359,0.34347522,-0.9159822,-1.0061791,-1.0921546,-0.023926428,-1.8441772,-1.1858726,-0.3669096,0.3504305,-0.2050065,-0.04693162,-0.12908043,-1.1778663,-0.6999061,-1.0309637,0.17117757,0.20609878,0.30720142,-0.64625585,-0.51910925,0.067899525,0.5965409,0.25050852,-0.33051014,-0.032699645,-0.3670079,0.4417729,-0.03384898,-0.6625761,-1.1473681,-0.19205801,-0.20442104,-0.13624495,0.17481056,0.16780047,0.2421844,-0.6355958,-0.15421078,-0.4329333,-0.36732107,-0.3037953,-0.22495472,-0.03276161,-0.100907,-0.11391468,2
-515.0708,89.63414,-26.115318,41.233513,-27.16375,16.992476,-22.370434,2.8697107,-13.02884,-0.52361846,-3.0898082,-11.339306,7.328924,-8.894392,6.449464,-4.455529,1.2795851,-4.949933,1.9676435,-0.7127887,-2.6758964,-0.762002,-4.366522,0.687001,-5.991207,2.9143167,-3.9956849,2.3291082,-0.47705162,1.0904307,2.1367033,-0.99947834,3.0183978,-2.2486162,2.148184,-2.701282,1.0332897,-0.5775257,2.8797956,2.4897296,0.57809734,1.664004,-1.1485691,3.2809534,0.4471432,2.9680765,1.8499017,5.172596,3.1715808,2.461203,3.4734802,2.2882407,3.2214935,0.7057326,3.7172396,1.2019219,2.4378874,-0.2366254,0.28124022,1.5653292,0.9002139,1.0652895,-0.54184437,1.5839716,-1.0847281,0.35627893,0.63428575,1.4725616,0.12181436,-0.4303597,0.68448555,0.2868989,0.36330202,-0.9792944,0.091240995,-0.8307351,0.7310369,-0.11722537,0.2580261,0.24238648,-0.1353324,0.20750117,-0.3217594,0.9733699,-0.05753632,0.9155001,0.018250665,0.1241004,-0.68134904,0.13324109,0.99134403,-0.39685616,0.123720385,-0.17877266,0.2860173,-0.18227954,0.88077956,-0.003475647,0.4267422,0.34636495,-0.49567962,0.10660562,-0.46210474,0.004282878,-0.3407528,0.19165188,-0.27029866,0.13476053,-0.61234945,-0.3598163,0.13883837,-0.64682865,-0.3680959,-0.764747,0.13751964,-0.1320572,0.4751095,-0.1024388,0.11343801,0.45113182,0.24458891,0.5594147,-0.2319365,0.29663363,0.2726539,0.65271354,-0.27961513,0.29394442,8
-545.05005,75.47321,-24.982512,48.322376,-30.312883,31.348904,-24.285395,5.126212,-12.482983,1.6756892,-2.1057653,-8.479923,7.1332154,-11.229674,5.9302564,-5.899039,4.3539815,-8.504218,3.9732704,-0.57225925,-2.4666986,-1.9238573,-3.0244544,2.5561664,-8.42916,6.590295,-4.940647,3.1254084,-1.3643045,-0.47062448,2.1805506,-1.6585436,1.5484347,-2.6098075,3.1807096,-3.7993417,3.1972554,-0.34511545,2.4143915,4.4959564,5.6316223,6.438395,3.601606,6.768518,2.8074672,7.2699804,2.104823,2.886533,0.93144333,2.040288,2.577662,1.7135898,3.8199189,0.85581887,2.411152,0.043385033,2.8468416,-0.19539084,0.057399396,0.05366346,0.48574913,0.8690853,-0.791819,0.9883559,-0.21405075,1.3535963,-0.6549934,0.6086225,-0.46282744,-0.47804144,-0.52148426,-1.0177679,-0.9004123,-1.5858408,0.54961586,-0.5701517,-0.073206626,-0.60853946,0.5851515,0.71308506,0.18254277,-0.20920528,0.42421493,0.025650024,-0.68222094,0.43819135,-0.73901063,0.6611987,-0.3349963,-0.19312745,-0.5646961,-0.65588343,-0.4138873,-0.9018452,0.1952938,-0.48372826,-0.3385495,-0.46155655,-0.04446998,-0.5402326,0.036728572,-0.03626856,-0.10221101,0.052517664,-0.4267038,0.5748074,-0.18598606,-0.61204267,-0.7484469,-0.22599985,0.050530724,0.14188509,-0.10526114,-0.3126169,0.21716392,0.059580524,0.22025241,0.13812062,0.13422526,-0.08287404,0.03952416,0.22313142,-0.07661206,0.06666792,0.54565054,0.35584274,-0.29756168,-0.09123388,6
-529.2627,57.981163,-8.79406,31.02663,-15.149785,11.014356,-13.793089,-0.90696263,-10.411138,-0.49900746,-0.58869964,-10.055338,5.3436394,-6.240736,-0.13636477,-5.298245,-2.0059073,-2.3145661,3.9366868,-0.7947303,-4.640766,-0.81585264,-7.0381284,-0.74855816,-2.5300786,1.8237749,1.211723,3.4427843,0.2144877,-1.3720462,0.12278763,-3.6001234,0.5419157,-0.16287015,2.5103848,-0.7575189,-1.9702317,-2.4154375,-0.4077987,0.53184277,-0.49290776,0.48268747,-1.6929917,1.4242829,-0.17776375,0.46301782,-0.43709815,-0.051307525,-0.045870457,-1.1455871,0.6515209,0.597939,2.3916173,0.101955645,0.23544781,0.36165696,0.5415527,-0.05501932,0.34074506,1.0524229,-0.39840472,-0.3872622,-1.7239188,0.4570169,0.7532442,-0.29478458,-0.7710539,0.28948715,0.8481558,0.68260986,1.1070813,0.37632367,1.0510263,0.07265118,1.0885284,1.052035,0.6582118,0.6499945,0.6423684,1.2914462,0.77712345,1.8780097,1.2072629,0.96411246,0.81210136,0.5028264,0.40639493,0.71483326,0.82234025,0.064920485,0.5312984,-0.0090491865,0.3046931,0.48183408,0.28742453,-0.13959749,-0.15142933,0.5335926,0.4901355,0.6738406,0.38480717,0.054714344,-0.29500425,0.28656772,0.43088025,0.6799127,0.6347431,-0.33133772,-0.0060648867,0.01787875,0.17884423,0.10931367,0.12966423,0.27379167,0.10350532,0.1886241,0.054375775,0.42422783,0.09342121,-0.29553816,0.07163639,0.091618136,0.26299837,0.30591097,0.4903544,0.23124923,-0.48050505,-0.0111301,5
-349.42203,59.05072,-48.788895,30.567835,-25.854425,-3.9869,-22.227016,1.3745985,-21.59408,-5.1357284,4.5530715,-15.751826,2.6545002,-8.529563,-9.733464,-9.368609,-4.451598,-12.487457,2.4943132,1.6876162,-3.243436,4.3224707,0.58708966,1.6086966,1.2236534,8.595145,2.4867249,10.154917,6.86943,0.976295,3.6602144,-0.19519289,2.1422253,0.98546493,1.535655,0.84273213,1.7380679,-1.8961496,2.8798983,5.1671352,2.5004795,0.4309794,1.1384008,3.9233906,0.1796498,2.8912115,2.4459941,3.8073432,2.1807935,-0.018601315,0.6295706,3.0406833,3.4985626,0.38184202,1.5447859,0.5505151,2.2140129,1.4028656,2.3395343,1.2109681,0.4412955,0.7451577,-0.87126803,1.3916478,0.052269597,0.13765922,-0.21117733,-0.14989789,-0.33275345,-0.20370544,-0.0044768993,-0.8900196,0.042026315,0.21300592,-0.16074635,0.6562644,0.7763155,-1.3243448,1.084027,1.0636916,-0.6438531,-0.34691364,0.4274125,0.6997883,-0.36203173,0.67060876,-0.42983043,0.19125113,0.64723754,-0.068071656,-0.0004443242,-0.050031003,0.49844465,0.29326493,0.6337104,0.50142455,0.5409081,0.70768374,0.8934288,0.6116762,0.6282857,0.34387594,0.36851686,0.8374592,-0.02988089,0.18293726,0.029498452,0.032814927,0.3058526,-0.2719732,-0.25135186,0.21807756,-0.09021489,-0.29832786,0.08632188,0.06630074,0.11449502,0.025639853,-0.016400402,-0.06418045,0.19195455,0.0230093,0.0105263125,0.12808684,-0.08129714,0.35172418,-0.20276278,-0.3646003,5
-517.8719,86.00733,-25.241425,36.429306,-13.739487,20.691902,-24.275124,4.8690505,-11.266271,-11.100922,-2.7297773,-8.114934,2.2188003,-6.2456837,7.5803494,-4.760317,4.1707306,-2.8487544,3.1188588,3.734251,-1.0918294,-0.7798334,-2.0727217,6.6750436,-1.6400027,3.6973207,-0.6280422,4.836876,0.7743113,0.6856963,3.0703988,-1.2413185,1.6970344,0.07730267,7.8414326,4.1126747,9.1553955,8.197419,9.644706,11.606314,8.5106945,7.8994217,2.626283,3.0856898,2.0042062,7.508508,5.3087296,4.7932625,2.0348427,2.0722504,2.654625,2.091119,6.1096454,2.289848,3.299162,0.2886286,2.471645,1.4969809,1.2018944,1.7498237,0.53443944,2.2606423,-0.491432,1.6408623,0.5130713,0.7936958,-1.0611227,-0.09411692,1.2122471,1.1344163,1.6459906,0.56428075,1.1850971,-0.6913454,1.68628,1.0835203,0.8495216,-0.2541651,0.95200706,1.6649499,0.42257285,2.4386969,1.5466454,1.6691594,0.044080853,1.3013818,1.0598696,1.1329772,1.7883577,1.3966419,0.8982376,0.33638337,1.4566408,0.40061045,1.556975,0.63667613,1.0074402,0.78192335,0.66132617,1.1065419,0.6515897,0.74965656,0.14759213,1.7329564,0.6374026,0.71768,0.5332903,0.5935459,0.0044905515,0.20340993,0.8916178,-0.2549677,0.53101987,0.2084812,0.4410293,0.016881049,1.1344731,0.6877427,0.28234282,0.11635094,-0.22436607,0.50249445,-0.009949028,0.57732975,0.012869292,0.41354385,-0.5676718,-0.014965967,4
-515.7938,81.58925,-29.871101,35.264748,-35.74076,20.027626,-27.099651,-1.28776,-15.137819,-2.6093216,-1.5229831,-11.240363,3.3186598,-14.008905,1.3996499,-8.707779,-0.18329348,-6.2902193,2.0356314,-1.8023261,-3.5145988,-2.8425586,-5.960798,0.17471413,-8.451642,2.4620304,-5.5853105,2.3474436,0.4754749,1.4218373,1.8937664,-3.3479962,1.8410902,-1.9259874,4.2089257,-0.7218028,1.5899365,-1.6297019,1.3351997,2.4552734,1.9156109,1.6597245,-2.4478436,1.5130126,-0.86958194,3.8363643,1.0908265,2.7918978,1.3359901,1.4058846,1.0352854,-0.86221665,2.2819722,-0.44103217,1.269666,-1.4182824,1.1448672,-0.27970114,0.79486454,0.79426336,-0.601283,1.0962826,0.09077321,1.774046,-0.110334516,1.4358816,-0.9484482,0.7982508,1.561927,0.69839925,-0.1506794,-1.0446671,0.8069232,-1.0270754,-0.024377745,-1.6540217,-0.6364472,-0.5293009,0.37692642,0.38331693,-0.55023044,0.39967236,0.46935913,0.87472516,-1.1009284,0.71082795,0.32250613,0.433106,0.16222394,0.5758384,0.8655358,-0.24794446,0.40113327,-0.33166632,0.5413114,0.020942034,0.20804751,-0.49402654,0.53980565,0.5316286,-0.2197097,0.012955387,-0.28336543,0.85320586,0.14082192,1.0919846,0.4077164,0.18671314,-0.4174042,-0.04739311,0.44658053,-0.51912314,0.07383322,-0.50542206,-0.20168994,-0.4317698,0.7233253,0.33293223,0.16566676,-0.024959762,0.01794132,0.6504793,-0.47766605,0.6140013,0.36873922,-0.10118684,-0.911931,-0.2554936,7
-429.027,69.46372,-58.598873,23.866428,-25.564499,8.321364,-33.818398,-10.965666,-20.395622,-8.6640415,5.266553,-21.490725,5.374036,3.8108537,-0.7259989,-0.548626,3.0894728,-5.0020056,3.8596544,4.642257,2.2445457,4.222387,7.78019,14.367316,6.025756,11.688581,0.32278883,3.6361897,2.5011594,-0.81088006,4.9031773,0.07475363,0.86659896,-1.1368233,6.367579,0.9308968,-1.0482674,-0.9025271,-2.0819352,0.7321202,0.25573805,0.6125726,-1.7209519,2.6702726,2.9957335,6.022582,6.4118137,5.234895,4.7475305,3.5847237,3.814446,2.7299154,3.0865767,1.2451216,1.3416976,-0.62491775,1.0615352,0.60472834,0.04047014,-0.09739157,-0.096561156,1.1394054,-1.0446517,1.629199,0.72199476,0.4658977,-0.7436898,0.16244704,1.5727177,-0.16715808,0.6171149,-0.49518713,-0.025468973,-0.532551,0.7266896,0.8048586,-0.0336932,0.14418674,0.70037115,0.51880246,-0.53429973,0.83940774,1.0935892,1.3115627,0.15778595,0.9853627,0.48991996,0.23277807,1.5756767,0.056364167,-0.5047863,-0.8313901,-0.31335714,0.1523449,1.1595025,0.1803783,-0.26999763,0.30849132,-0.32656044,1.082381,1.0237393,-0.3888579,-0.08207983,1.2055386,1.0610466,1.0015948,0.52763575,0.27718845,0.34088027,-0.06685593,0.62820816,0.23043889,-0.023327798,0.37150034,0.014557824,-0.32314193,0.109608404,0.4907993,0.4737885,-0.45854133,-0.50339895,0.2081531,-0.1960336,0.01691943,0.25618142,0.25272083,-0.028194515,0.11143585,6
-357.0849,61.59772,-46.699043,27.837008,-26.037775,-0.4934277,-19.450865,3.730736,-19.853659,-3.8370404,2.7887676,-15.244532,4.975233,-6.650196,-5.391399,-6.180987,-1.5195872,-7.582883,4.543489,0.7339705,1.1795148,6.1589136,-0.10560385,7.688669,3.615603,6.827995,1.2103318,7.047776,4.653398,3.348254,4.3408175,-1.5129167,4.3014393,2.891948,4.017487,1.6219312,1.5134469,-0.27052617,1.1849005,0.16924964,1.2290041,4.255617,1.9349525,2.2892838,0.29980755,3.6814983,1.4305762,1.462292,2.5627658,1.5741521,-0.75169563,0.22620061,3.4732258,1.2803603,1.3214686,-0.6817274,0.954066,0.16124694,0.75802904,1.0955968,0.29836985,1.4499242,0.04686823,0.60660106,0.4169145,1.0349945,-0.5476519,-0.28983948,0.6693904,1.1363302,0.6273762,-0.098984554,0.7605137,-0.2642779,0.30718875,0.5491466,-0.02434231,-0.9233259,0.060251977,0.035174746,0.30398336,0.8958762,0.49425617,1.0359563,0.68419003,1.3764595,0.5337758,0.7947124,1.4205179,0.36404124,0.06952284,0.54830277,0.10916956,0.17359927,1.1114875,0.2885119,0.6071183,0.5509877,0.46007386,0.50544196,0.6870166,0.6265692,-0.191862,0.5773724,0.5351958,0.16493605,0.4533591,0.20968716,-0.4024968,-0.20911409,-0.00634883,-0.24237216,-0.4920231,-0.41044235,-0.124906346,-0.11887943,0.48039293,0.13757157,-0.3984734,-0.15078588,0.15268308,0.2862553,0.18669072,0.1709186,0.11569515,0.23167355,-0.09190305,-0.24396278,5
